BenchmarkName,TestFilePath,TestCaseName,InvokeFunPre_Count_Raw,InvokeFunPre_Count_Normalized,Invokes_with_callback_Raw,Invokes_with_callback_Normalized,Cbs_Total_delay_ms_Raw,Cbs_Total_delay_ms_Normalized,Cb_Delays_Greater_Than_100_ms_Raw,Cb_Delays_Greater_Than_100_ms_Normalized,InvokesInterval_Greater_Than_100_ms_Raw,InvokesInterval_Greater_Than_100_ms_Normalized,AsyncFunction_Count_Raw,AsyncFunction_Count_Normalized,Await_Count_Raw,Await_Count_Normalized,Unique_Asynchook_ids_Raw,Unique_Asynchook_ids_Normalized,totalSettledPromises_Raw,totalSettledPromises_Normalized,avgResolved_Raw,avgResolved_Normalized,avgRejected_Raw,avgRejected_Normalized,longestResolved_Raw,longestResolved_Normalized,resolvedPercentage_Raw,resolvedPercentage_Normalized,awaitIntervals_Raw,awaitIntervals_Normalized,Total_duration_s,HasEventRace
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Remove Non-multi removes are persistent",3540,0.23889164481610092,137,0.5573770491803278,4198.6673000004375,0.2116825386404914,10,0.6666666666666666,7,0.14814814814814814,0,0,0,0,77,0.5241379310344828,2,1,177,0.35028901734104045,0,0,195,0.36363636363636365,100,1,0,0,"10.150",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Remove Multi removes are persistent",3513,0.2369782439231805,141,0.5737704918032787,4175.0818889996735,0.21049283805525804,11,0.7333333333333333,7,0.14814814814814814,0,0,0,0,77,0.5241379310344828,2,1,101,0.1745664739884393,0,0,119,0.19090909090909092,100,1,0,0,"9.696",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Remove Can remove without the options arg (will use defaults then)",3326,0.22372617107221315,88,0.35655737704918034,1864.6408619992435,0.0939490541932529,3,0.2,6,0.1111111111111111,0,0,0,0,48,0.32413793103448274,2,1,169.5,0.3329479768786127,0,0,187,0.34545454545454546,100,1,0,0,"9.495",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Using indexes Results of getMatching should never contain duplicates",3062,0.20501736234143575,67,0.27049180327868855,2036.8548119993648,0.10263590883801012,9,0.6,5,0.07407407407407407,0,0,0,0,40,0.2689655172413793,2,1,181,0.35953757225433525,0,0,193,0.35909090909090907,100,1,0,0,"9.281",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Using indexes ensureIndex and index initialization in database loading ensureIndex can be called right after a loadDatabase and be initialized and filled correctly",3191,0.21415916660761108,93,0.3770491803278688,2426.7913799999515,0.1223051765535128,6,0.4,14,0.4074074074074074,0,0,0,0,62,0.4206896551724138,2,1,178.5,0.353757225433526,0,0,188,0.3477272727272727,100,1,0,0,"9.730",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Using indexes ensureIndex and index initialization in database loading ensureIndex can be called twice on the same field, the second call will ahve no effect",3179,0.21330876621075756,74,0.29918032786885246,1676.283997000428,0.0844479150138443,4,0.26666666666666666,5,0.07407407407407407,0,0,0,0,43,0.2896551724137931,2,1,236.5,0.48786127167630056,0,0,253,0.4954545454545455,100,1,0,0,"9.874",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Using indexes ensureIndex and index initialization in database loading ensureIndex can be called after the data set was modified and the index still be correct",3762,0.254624052157891,150,0.610655737704918,3260.8269869999494,0.16437578747995474,12,0.8,11,0.2962962962962963,0,0,0,0,79,0.5379310344827586,2,1,236,0.4867052023121387,0,0,252,0.49318181818181817,100,1,0,0,"10.566",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Using indexes ensureIndex and index initialization in database loading ensureIndex can be called before a loadDatabase and still be initialized and filled correctly",3213,0.21571823400184253,99,0.4016393442622951,3265.793921000324,0.16462633067747925,10,0.6666666666666666,10,0.25925925925925924,0,0,0,0,63,0.42758620689655175,2,1,115.5,0.20809248554913296,0,0,125,0.20454545454545456,100,1,0,0,"10.141",True
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Using indexes ensureIndex and index initialization in database loading Can initialize multiple indexes on a database load",3302,0.22202537027850613,107,0.4344262295081967,2875.175889999955,0.14492268845268225,8,0.5333333333333333,10,0.25925925925925924,0,0,0,0,64,0.43448275862068964,2,1,210,0.42658959537572255,0,0,220,0.42045454545454547,100,1,0,0,"9.997",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Using indexes ensureIndex and index initialization in database loading If a unique constraint is not respected, database loading will not work and no data will be inserted",3093,0.20721423003330736,68,0.27459016393442626,3109.604459999944,0.15674778689660482,7,0.4666666666666667,9,0.2222222222222222,0,0,0,0,42,0.2827586206896552,2,1,174.5,0.3445086705202312,0,0,190,0.3522727272727273,100,1,0,0,"9.661",True
